CMDLINE C:\Python310\python.exe main.py
MEM 404.195312 1723479030.7204
MEM 405.078125 1723479030.8294
MEM 405.078125 1723479030.9391
MEM 405.078125 1723479031.0465
MEM 405.078125 1723479031.1558
MEM 405.078125 1723479031.2656
MEM 405.078125 1723479031.3753
MEM 405.078125 1723479031.4835
MEM 405.078125 1723479031.5938
MEM 405.078125 1723479031.7035
MEM 405.078125 1723479031.8152
MEM 405.078125 1723479031.9240
MEM 405.078125 1723479032.0342
MEM 405.078125 1723479032.1439
MEM 405.078125 1723479032.2522
MEM 405.078125 1723479032.3602
MEM 405.078125 1723479032.4696
MEM 405.078125 1723479032.5798
MEM 405.078125 1723479032.6884
MEM 404.195312 1723479032.7974
MEM 405.078125 1723479032.9057
MEM 405.078125 1723479033.0135
MEM 405.078125 1723479033.1224
MEM 405.078125 1723479033.2321
MEM 405.078125 1723479033.3395
MEM 405.078125 1723479033.4487
MEM 405.078125 1723479033.5585
MEM 405.078125 1723479033.6663
MEM 405.078125 1723479033.7751
MEM 405.078125 1723479033.8833
MEM 405.078125 1723479033.9940
MEM 405.078125 1723479034.1039
MEM 405.078125 1723479034.2133
MEM 405.078125 1723479034.3229
MEM 405.078125 1723479034.4316
MEM 405.078125 1723479034.5397
MEM 405.078125 1723479034.6500
MEM 404.195312 1723479034.7600
MEM 405.078125 1723479034.8694
MEM 405.078125 1723479034.9795
MEM 405.078125 1723479035.0893
MEM 404.195312 1723479035.1990
MEM 405.078125 1723479035.3091
MEM 405.078125 1723479035.4178
MEM 404.195312 1723479035.5263
MEM 405.078125 1723479035.6357
MEM 405.078125 1723479035.7452
MEM 405.078125 1723479035.8543
MEM 405.078125 1723479035.9623
MEM 405.078125 1723479036.0711
MEM 405.078125 1723479036.1810
MEM 405.078125 1723479036.2903
MEM 405.078125 1723479036.3993
MEM 405.078125 1723479036.5070
MEM 404.195312 1723479036.6156
MEM 405.078125 1723479036.7241
MEM 405.078125 1723479036.8327
MEM 405.078125 1723479036.9410
MEM 404.195312 1723479037.0509
MEM 405.078125 1723479037.1591
MEM 405.078125 1723479037.2677
MEM 405.078125 1723479037.3773
MEM 404.195312 1723479037.4862
MEM 405.078125 1723479037.5944
MEM 405.078125 1723479037.7040
MEM 405.078125 1723479037.8141
MEM 404.195312 1723479037.9219
MEM 405.078125 1723479038.0311
MEM 405.078125 1723479038.1409
MEM 405.078125 1723479038.2497
MEM 405.078125 1723479038.3586
MEM 405.078125 1723479038.4670
MEM 405.078125 1723479038.5751
MEM 405.078125 1723479038.6840
MEM 405.078125 1723479038.7951
MEM 405.078125 1723479038.9030
MEM 405.078125 1723479039.0116
MEM 405.078125 1723479039.1207
MEM 405.078125 1723479039.2308
MEM 404.195312 1723479039.3394
MEM 405.078125 1723479039.4504
MEM 405.078125 1723479039.5592
MEM 405.078125 1723479039.6690
MEM 404.195312 1723479039.7771
MEM 405.078125 1723479039.8855
MEM 405.078125 1723479039.9935
MEM 405.078125 1723479040.1027
MEM 404.195312 1723479040.2105
MEM 405.078125 1723479040.3193
MEM 405.078125 1723479040.4292
MEM 405.078125 1723479040.5375
MEM 405.078125 1723479040.6461
MEM 405.078125 1723479040.7544
MEM 405.078125 1723479040.8647
MEM 405.078125 1723479040.9744
MEM 405.078125 1723479041.0827
MEM 405.078125 1723479041.1925
MEM 405.078125 1723479041.3021
MEM 405.078125 1723479041.4100
MEM 405.078125 1723479041.5193
MEM 405.078125 1723479041.6275
MEM 404.195312 1723479041.7361
MEM 405.078125 1723479041.8451
MEM 405.078125 1723479041.9535
MEM 405.078125 1723479042.0608
MEM 405.078125 1723479042.1683
MEM 405.078125 1723479042.2770
MEM 405.078125 1723479042.3873
MEM 404.195312 1723479042.4965
MEM 405.078125 1723479042.6062
MEM 405.078125 1723479042.7165
MEM 405.078125 1723479042.8262
MEM 405.078125 1723479042.9352
MEM 405.078125 1723479043.0453
MEM 405.078125 1723479043.1551
MEM 405.078125 1723479043.2651
MEM 405.078125 1723479043.3746
MEM 405.078125 1723479043.4841
MEM 405.078125 1723479043.5949
MEM 405.078125 1723479043.7056
MEM 405.078125 1723479043.8161
MEM 405.078125 1723479043.9263
MEM 405.078125 1723479044.0349
MEM 405.078125 1723479044.1434
MEM 404.195312 1723479044.2512
MEM 405.078125 1723479044.3594
MEM 404.195312 1723479044.4672
MEM 405.078125 1723479044.5758
MEM 405.078125 1723479044.6839
MEM 405.078125 1723479044.7923
MEM 405.078125 1723479044.9029
MEM 405.078125 1723479045.0112
MEM 405.078125 1723479045.1200
MEM 405.078125 1723479045.2301
MEM 405.078125 1723479045.3390
MEM 405.078125 1723479045.4480
MEM 405.078125 1723479045.5573
MEM 405.078125 1723479045.6660
MEM 405.078125 1723479045.7750
MEM 405.078125 1723479045.8844
MEM 405.078125 1723479045.9928
MEM 405.078125 1723479046.1014
MEM 405.078125 1723479046.2102
MEM 405.078125 1723479046.3196
MEM 405.078125 1723479046.4283
MEM 405.078125 1723479046.5374
MEM 404.195312 1723479046.6461
MEM 405.078125 1723479046.7560
MEM 405.078125 1723479046.8634
MEM 404.195312 1723479046.9727
MEM 405.078125 1723479047.0813
MEM 405.078125 1723479047.1889
MEM 405.078125 1723479047.2997
MEM 405.078125 1723479047.4091
MEM 405.078125 1723479047.5183
MEM 405.078125 1723479047.6264
MEM 405.078125 1723479047.7345
MEM 405.078125 1723479047.8440
MEM 405.078125 1723479047.9524
MEM 405.078125 1723479048.0612
MEM 405.078125 1723479048.1702
MEM 405.078125 1723479048.2790
MEM 405.078125 1723479048.3877
MEM 405.078125 1723479048.4969
MEM 405.078125 1723479048.6056
MEM 405.078125 1723479048.7144
MEM 405.078125 1723479048.8231
MEM 405.078125 1723479048.9324
MEM 405.078125 1723479049.0436
MEM 405.078125 1723479049.1534
MEM 405.078125 1723479049.2612
MEM 404.195312 1723479049.3706
MEM 405.078125 1723479049.4803
MEM 405.078125 1723479049.5891
MEM 404.195312 1723479049.6989
MEM 405.078125 1723479049.8087
MEM 405.078125 1723479049.9190
MEM 405.078125 1723479050.0278
MEM 405.078125 1723479050.1364
MEM 405.078125 1723479050.2466
MEM 405.078125 1723479050.3565
MEM 405.078125 1723479050.4663
MEM 405.078125 1723479050.5756
MEM 405.078125 1723479050.6843
MEM 404.195312 1723479050.7950
MEM 405.078125 1723479050.9053
MEM 405.078125 1723479051.0131
MEM 405.078125 1723479051.1228
MEM 404.195312 1723479051.2307
MEM 405.078125 1723479051.3389
MEM 405.078125 1723479051.4492
MEM 405.078125 1723479051.5570
MEM 404.195312 1723479051.6663
MEM 405.078125 1723479051.7761
MEM 405.078125 1723479051.8858
MEM 405.078125 1723479051.9951
MEM 405.078125 1723479052.1044
MEM 405.078125 1723479052.2137
MEM 405.078125 1723479052.3219
MEM 405.078125 1723479052.4300
MEM 405.078125 1723479052.5376
MEM 405.078125 1723479052.6473
MEM 405.078125 1723479052.7570
MEM 405.078125 1723479052.8662
MEM 405.078125 1723479052.9757
MEM 405.078125 1723479053.0839
MEM 404.195312 1723479053.1922
MEM 405.078125 1723479053.3024
MEM 405.078125 1723479053.4106
MEM 404.195312 1723479053.5199
MEM 405.078125 1723479053.6283
MEM 405.078125 1723479053.7379
MEM 405.078125 1723479053.8462
MEM 404.195312 1723479053.9559
MEM 405.078125 1723479054.0659
MEM 405.078125 1723479054.1760
MEM 405.078125 1723479054.2844
MEM 405.078125 1723479054.3915
MEM 405.078125 1723479054.4994
MEM 405.078125 1723479054.6089
MEM 405.078125 1723479054.7182
MEM 405.078125 1723479054.8276
MEM 405.078125 1723479054.9368
MEM 405.078125 1723479055.0450
MEM 405.078125 1723479055.1531
MEM 405.078125 1723479055.2622
MEM 405.078125 1723479055.3708
MEM 405.078125 1723479055.4819
MEM 405.078125 1723479055.5919
MEM 405.078125 1723479055.6993
MEM 405.078125 1723479055.8082
MEM 404.195312 1723479055.9160
MEM 405.078125 1723479056.0237
MEM 405.078125 1723479056.1331
MEM 404.195312 1723479056.2424
MEM 405.078125 1723479056.3519
MEM 405.078125 1723479056.4604
MEM 405.078125 1723479056.5686
MEM 404.195312 1723479056.6770
MEM 405.078125 1723479056.7867
MEM 405.078125 1723479056.8956
MEM 405.078125 1723479057.0049
MEM 405.078125 1723479057.1142
MEM 405.078125 1723479057.2235
MEM 405.078125 1723479057.3327
MEM 405.078125 1723479057.4418
MEM 405.078125 1723479057.5507
MEM 405.078125 1723479057.6588
MEM 405.078125 1723479057.7671
MEM 405.078125 1723479057.8776
MEM 405.078125 1723479057.9859
MEM 405.078125 1723479058.0935
MEM 405.078125 1723479058.2034
MEM 405.078125 1723479058.3121
MEM 405.078125 1723479058.4209
MEM 405.078125 1723479058.5317
MEM 404.195312 1723479058.6410
MEM 405.078125 1723479058.7491
MEM 405.078125 1723479058.8579
MEM 405.078125 1723479058.9689
MEM 405.078125 1723479059.0781
MEM 405.078125 1723479059.1874
MEM 405.078125 1723479059.2965
MEM 405.078125 1723479059.4052
MEM 405.078125 1723479059.5147
MEM 405.078125 1723479059.6242
MEM 405.078125 1723479059.7341
MEM 405.078125 1723479059.8418
MEM 405.078125 1723479059.9505
MEM 405.078125 1723479060.0603
MEM 405.078125 1723479060.1695
MEM 405.078125 1723479060.2789
MEM 405.078125 1723479060.3874
MEM 405.078125 1723479060.4962
MEM 405.078125 1723479060.6063
MEM 405.078125 1723479060.7149
MEM 404.195312 1723479060.8243
MEM 405.078125 1723479060.9346
MEM 405.078125 1723479061.0448
MEM 404.195312 1723479061.1537
MEM 405.078125 1723479061.2632
MEM 405.078125 1723479061.3717
MEM 405.078125 1723479061.4788
MEM 405.078125 1723479061.5874
MEM 405.078125 1723479061.6969
MEM 405.078125 1723479061.8056
MEM 405.078125 1723479061.9142
MEM 405.078125 1723479062.0232
MEM 405.078125 1723479062.1315
MEM 405.078125 1723479062.2408
MEM 405.078125 1723479062.3496
MEM 405.078125 1723479062.4593
MEM 405.078125 1723479062.5688
MEM 404.195312 1723479062.6787
MEM 405.078125 1723479062.7876
MEM 405.078125 1723479062.8985
MEM 405.078125 1723479063.0064
MEM 404.195312 1723479063.1158
MEM 405.078125 1723479063.2240
MEM 405.078125 1723479063.3350
MEM 405.078125 1723479063.4444
MEM 404.195312 1723479063.5547
MEM 405.078125 1723479063.6652
MEM 405.078125 1723479063.7745
MEM 405.078125 1723479063.8840
MEM 405.078125 1723479063.9935
MEM 405.078125 1723479064.1019
MEM 405.078125 1723479064.2112
MEM 405.078125 1723479064.3191
MEM 405.078125 1723479064.4301
MEM 405.078125 1723479064.5388
MEM 404.195312 1723479064.6480
MEM 405.078125 1723479064.7575
MEM 405.078125 1723479064.8686
MEM 404.195312 1723479064.9760
MEM 405.078125 1723479065.0836
MEM 405.078125 1723479065.1934
MEM 405.078125 1723479065.3028
MEM 404.195312 1723479065.4115
MEM 405.078125 1723479065.5207
MEM 405.078125 1723479065.6294
MEM 405.078125 1723479065.7371
MEM 405.035156 1723479065.8459
MEM 405.078125 1723479065.9551
MEM 405.078125 1723479066.0654
MEM 405.078125 1723479066.1754
MEM 405.078125 1723479066.2853
MEM 405.078125 1723479066.3949
MEM 405.078125 1723479066.5052
MEM 405.078125 1723479066.6144
MEM 405.078125 1723479066.7230
MEM 405.078125 1723479066.8329
MEM 405.078125 1723479066.9417
MEM 405.078125 1723479067.0511
MEM 405.078125 1723479067.1602
MEM 405.078125 1723479067.2676
MEM 404.195312 1723479067.3766
MEM 405.078125 1723479067.4858
MEM 405.078125 1723479067.5951
MEM 405.078125 1723479067.7044
MEM 405.078125 1723479067.8147
MEM 405.078125 1723479067.9233
MEM 405.078125 1723479068.0325
MEM 405.078125 1723479068.1428
MEM 405.078125 1723479068.2522
MEM 405.078125 1723479068.3596
MEM 405.078125 1723479068.4691
MEM 405.078125 1723479068.5787
MEM 405.078125 1723479068.6882
MEM 405.078125 1723479068.7956
MEM 405.078125 1723479068.9048
MEM 405.078125 1723479069.0142
MEM 405.078125 1723479069.1224
MEM 405.078125 1723479069.2326
MEM 405.078125 1723479069.3420
MEM 404.195312 1723479069.4516
MEM 405.078125 1723479069.5608
MEM 405.078125 1723479069.6696
MEM 405.078125 1723479069.7784
MEM 405.078125 1723479069.8880
MEM 405.078125 1723479069.9967
MEM 405.078125 1723479070.1079
MEM 405.078125 1723479070.2188
MEM 405.078125 1723479070.3285
MEM 405.078125 1723479070.4366
MEM 405.078125 1723479070.5451
MEM 405.078125 1723479070.6542
MEM 405.078125 1723479070.7638
MEM 405.078125 1723479070.8719
MEM 405.078125 1723479070.9803
MEM 405.078125 1723479071.0874
MEM 405.078125 1723479071.1969
MEM 405.078125 1723479071.3070
MEM 404.195312 1723479071.4149
MEM 405.078125 1723479071.5241
MEM 405.078125 1723479071.6333
MEM 405.078125 1723479071.7426
MEM 404.195312 1723479071.8507
MEM 405.078125 1723479071.9600
MEM 405.078125 1723479072.0676
MEM 404.195312 1723479072.1769
MEM 405.078125 1723479072.2865
MEM 405.078125 1723479072.3950
MEM 405.078125 1723479072.5025
MEM 404.195312 1723479072.6121
MEM 405.078125 1723479072.7216
MEM 405.078125 1723479072.8303
MEM 405.078125 1723479072.9403
MEM 405.078125 1723479073.0501
MEM 405.078125 1723479073.1594
MEM 405.078125 1723479073.2673
MEM 405.078125 1723479073.3757
MEM 405.078125 1723479073.4864
MEM 405.078125 1723479073.5948
MEM 404.195312 1723479073.7039
MEM 405.078125 1723479073.8129
MEM 405.078125 1723479073.9228
MEM 405.078125 1723479074.0313
MEM 404.195312 1723479074.1413
MEM 405.078125 1723479074.2512
MEM 405.078125 1723479074.3610
MEM 405.078125 1723479074.4714
MEM 404.195312 1723479074.5807
MEM 405.078125 1723479074.6893
MEM 405.078125 1723479074.7979
MEM 405.078125 1723479074.9055
MEM 405.078125 1723479075.0152
MEM 405.078125 1723479075.1236
MEM 405.078125 1723479075.2318
MEM 405.078125 1723479075.3422
MEM 405.078125 1723479075.4510
MEM 405.078125 1723479075.5608
MEM 405.078125 1723479075.6685
MEM 405.078125 1723479075.7783
MEM 405.078125 1723479075.8881
MEM 405.078125 1723479075.9968
MEM 405.078125 1723479076.1042
MEM 405.078125 1723479076.2132
MEM 405.078125 1723479076.3226
MEM 404.195312 1723479076.4319
MEM 405.078125 1723479076.5393
MEM 405.078125 1723479076.6486
MEM 405.078125 1723479076.7572
MEM 404.195312 1723479076.8646
MEM 405.078125 1723479076.9736
MEM 405.078125 1723479077.0813
MEM 405.078125 1723479077.1891
MEM 404.195312 1723479077.2997
MEM 405.078125 1723479077.4089
MEM 405.078125 1723479077.5169
MEM 405.078125 1723479077.6255
MEM 405.078125 1723479077.7344
MEM 405.078125 1723479077.8452
MEM 405.078125 1723479077.9539
MEM 405.078125 1723479078.0632
MEM 405.078125 1723479078.1705
MEM 405.078125 1723479078.2785
MEM 405.078125 1723479078.3888
MEM 405.078125 1723479078.4987
MEM 405.078125 1723479078.6067
MEM 405.078125 1723479078.7162
MEM 404.195312 1723479078.8262
MEM 405.078125 1723479078.9352
MEM 405.078125 1723479079.0420
MEM 404.195312 1723479079.1524
MEM 405.078125 1723479079.2611
MEM 405.078125 1723479079.3691
MEM 405.078125 1723479079.4788
MEM 404.195312 1723479079.5888
MEM 405.078125 1723479079.6978
MEM 405.078125 1723479079.8076
MEM 405.078125 1723479079.9156
MEM 405.078125 1723479080.0244
MEM 405.078125 1723479080.1326
MEM 405.078125 1723479080.2400
MEM 405.078125 1723479080.3483
MEM 405.078125 1723479080.4578
MEM 405.078125 1723479080.5652
MEM 405.078125 1723479080.6738
MEM 405.078125 1723479080.7823
MEM 405.078125 1723479080.8927
MEM 405.078125 1723479081.0022
MEM 405.078125 1723479081.1117
MEM 405.078125 1723479081.2211
MEM 405.078125 1723479081.3306
MEM 405.078125 1723479081.4399
MEM 404.195312 1723479081.5488
MEM 405.078125 1723479081.6593
MEM 405.078125 1723479081.7686
MEM 404.195312 1723479081.8761
MEM 405.078125 1723479081.9842
MEM 405.078125 1723479082.0943
MEM 405.078125 1723479082.2023
MEM 405.078125 1723479082.3111
MEM 405.078125 1723479082.4197
MEM 405.078125 1723479082.5288
MEM 405.078125 1723479082.6382
MEM 405.078125 1723479082.7472
MEM 405.078125 1723479082.8570
MEM 405.078125 1723479082.9651
MEM 405.078125 1723479083.0743
MEM 405.078125 1723479083.1834
MEM 405.078125 1723479083.2922
MEM 405.078125 1723479083.4028
MEM 405.078125 1723479083.5130
MEM 404.195312 1723479083.6233
MEM 405.078125 1723479083.7318
MEM 405.078125 1723479083.8404
MEM 405.078125 1723479083.9501
MEM 405.078125 1723479084.0593
MEM 405.078125 1723479084.1685
MEM 405.074219 1723479084.2777
MEM 405.078125 1723479084.3872
MEM 405.078125 1723479084.4952
MEM 405.078125 1723479084.6040
MEM 405.078125 1723479084.7118
MEM 405.078125 1723479084.8215
MEM 405.078125 1723479084.9307
MEM 405.078125 1723479085.0416
MEM 405.078125 1723479085.1509
MEM 405.078125 1723479085.2598
MEM 405.078125 1723479085.3693
MEM 405.078125 1723479085.4786
MEM 405.078125 1723479085.5894
MEM 405.078125 1723479085.6966
MEM 405.078125 1723479085.8058
MEM 405.078125 1723479085.9131
MEM 404.195312 1723479086.0224
MEM 405.078125 1723479086.1316
MEM 405.078125 1723479086.2431
MEM 404.195312 1723479086.3530
MEM 405.078125 1723479086.4594
MEM 405.078125 1723479086.5681
MEM 405.078125 1723479086.6778
MEM 404.406250 1723479086.7892
MEM 405.078125 1723479086.8985
MEM 405.078125 1723479087.0078
MEM 405.078125 1723479087.1161
MEM 405.078125 1723479087.2245
MEM 405.078125 1723479087.3344
MEM 405.078125 1723479087.4431
MEM 405.078125 1723479087.5504
MEM 405.078125 1723479087.6592
MEM 405.078125 1723479087.7689
MEM 404.195312 1723479087.8778
MEM 405.078125 1723479087.9865
MEM 405.078125 1723479088.0946
MEM 405.078125 1723479088.2029
MEM 404.195312 1723479088.3117
MEM 405.078125 1723479088.4196
MEM 405.078125 1723479088.5278
MEM 405.078125 1723479088.6343
MEM 404.195312 1723479088.7435
MEM 405.078125 1723479088.8541
MEM 405.078125 1723479088.9644
MEM 405.078125 1723479089.0745
MEM 405.078125 1723479089.1839
MEM 405.078125 1723479089.2943
MEM 405.078125 1723479089.4031
MEM 405.078125 1723479089.5127
MEM 405.078125 1723479089.6203
MEM 405.078125 1723479089.7292
MEM 405.078125 1723479089.8383
MEM 405.078125 1723479089.9481
MEM 405.078125 1723479090.0575
MEM 405.078125 1723479090.1655
MEM 405.078125 1723479090.2748
MEM 405.078125 1723479090.3850
MEM 405.078125 1723479090.4927
MEM 404.195312 1723479090.6010
MEM 405.078125 1723479090.7112
MEM 405.078125 1723479090.8199
MEM 405.078125 1723479090.9295
MEM 404.195312 1723479091.0375
MEM 405.078125 1723479091.1463
MEM 405.078125 1723479091.2550
MEM 405.078125 1723479091.3639
MEM 404.195312 1723479091.4727
MEM 405.078125 1723479091.5821
MEM 405.078125 1723479091.6916
MEM 405.078125 1723479091.7997
MEM 404.195312 1723479091.9079
MEM 405.078125 1723479092.0182
MEM 405.078125 1723479092.1262
MEM 405.078125 1723479092.2355
MEM 405.078125 1723479092.3450
MEM 405.078125 1723479092.4562
MEM 404.195312 1723479092.5660
MEM 405.078125 1723479092.6753
MEM 405.078125 1723479092.7835
MEM 405.078125 1723479092.8918
MEM 405.078125 1723479093.0016
MEM 405.078125 1723479093.1103
MEM 405.078125 1723479093.2187
MEM 404.195312 1723479093.3281
MEM 405.078125 1723479093.4368
MEM 405.078125 1723479093.5460
MEM 405.078125 1723479093.6534
MEM 404.195312 1723479093.7636
MEM 405.078125 1723479093.8718
MEM 405.078125 1723479093.9795
MEM 405.078125 1723479094.0893
MEM 405.078125 1723479094.1982
MEM 405.078125 1723479094.3075
MEM 405.078125 1723479094.4161
MEM 405.078125 1723479094.5254
MEM 405.078125 1723479094.6342
MEM 405.078125 1723479094.7425
MEM 405.078125 1723479094.8521
MEM 405.078125 1723479094.9599
MEM 405.078125 1723479095.0686
MEM 405.078125 1723479095.1779
MEM 404.195312 1723479095.2877
MEM 405.078125 1723479095.3955
MEM 405.078125 1723479095.5038
MEM 405.078125 1723479095.6141
MEM 404.195312 1723479095.7239
MEM 405.078125 1723479095.8317
MEM 405.078125 1723479095.9420
MEM 404.195312 1723479096.0514
MEM 405.078125 1723479096.1602
MEM 405.078125 1723479096.2680
MEM 405.078125 1723479096.3762
MEM 404.195312 1723479096.4854
MEM 405.078125 1723479096.5946
MEM 405.078125 1723479096.7024
MEM 405.078125 1723479096.8112
MEM 405.078125 1723479096.9208
MEM 405.078125 1723479097.0311
MEM 405.078125 1723479097.1390
MEM 405.078125 1723479097.2489
MEM 405.078125 1723479097.3572
MEM 405.078125 1723479097.4645
MEM 405.078125 1723479097.5725
MEM 405.078125 1723479097.6815
MEM 405.078125 1723479097.7909
MEM 405.078125 1723479097.9022
MEM 405.078125 1723479098.0111
MEM 405.078125 1723479098.1189
MEM 405.078125 1723479098.2279
MEM 405.078125 1723479098.3362
MEM 404.195312 1723479098.4464
MEM 405.078125 1723479098.5564
MEM 405.078125 1723479098.6667
MEM 405.078125 1723479098.7750
MEM 405.078125 1723479098.8847
MEM 405.078125 1723479098.9940
MEM 405.078125 1723479099.1021
MEM 405.078125 1723479099.2102
MEM 405.078125 1723479099.3185
MEM 405.078125 1723479099.4283
MEM 405.078125 1723479099.5384
MEM 405.078125 1723479099.6468
MEM 405.078125 1723479099.7567
MEM 405.078125 1723479099.8671
MEM 405.078125 1723479099.9762
MEM 405.078125 1723479100.0870
MEM 405.078125 1723479100.1960
MEM 405.078125 1723479100.3050
MEM 405.078125 1723479100.4147
MEM 404.195312 1723479100.5235
MEM 405.078125 1723479100.6327
MEM 405.078125 1723479100.7409
MEM 405.078125 1723479100.8495
MEM 405.078125 1723479100.9584
MEM 405.078125 1723479101.0679
MEM 405.078125 1723479101.1772
MEM 405.078125 1723479101.2862
MEM 405.078125 1723479101.3952
MEM 405.078125 1723479101.5054
MEM 405.078125 1723479101.6150
MEM 405.078125 1723479101.7252
MEM 405.078125 1723479101.8340
MEM 405.078125 1723479101.9432
MEM 405.078125 1723479102.0511
MEM 405.078125 1723479102.1594
MEM 405.078125 1723479102.2699
MEM 405.078125 1723479102.3777
MEM 404.195312 1723479102.4870
MEM 405.078125 1723479102.5958
MEM 405.078125 1723479102.7051
MEM 405.078125 1723479102.8158
MEM 404.195312 1723479102.9245
MEM 405.078125 1723479103.0347
MEM 405.078125 1723479103.1430
MEM 404.195312 1723479103.2518
MEM 405.078125 1723479103.3612
MEM 405.078125 1723479103.4709
MEM 405.078125 1723479103.5812
MEM 405.078125 1723479103.6919
MEM 405.078125 1723479103.8006
MEM 405.078125 1723479103.9089
MEM 405.078125 1723479104.0179
MEM 405.078125 1723479104.1261
MEM 405.078125 1723479104.2349
MEM 404.195312 1723479104.3457
MEM 405.078125 1723479104.4541
MEM 405.078125 1723479104.5638
MEM 405.078125 1723479104.6725
MEM 404.195312 1723479104.7818
MEM 405.078125 1723479104.8916
MEM 405.078125 1723479105.0009
MEM 405.078125 1723479105.1094
MEM 404.195312 1723479105.2176
MEM 405.078125 1723479105.3251
MEM 405.078125 1723479105.4349
MEM 405.078125 1723479105.5442
MEM 404.195312 1723479105.6519
MEM 405.078125 1723479105.7601
MEM 405.078125 1723479105.8704
MEM 405.078125 1723479105.9812
MEM 405.078125 1723479106.0900
MEM 405.078125 1723479106.1983
MEM 405.078125 1723479106.3072
MEM 405.078125 1723479106.4169
MEM 405.078125 1723479106.5252
MEM 405.078125 1723479106.6346
MEM 404.195312 1723479106.7433
MEM 405.078125 1723479106.8512
MEM 405.078125 1723479106.9595
MEM 405.078125 1723479107.0688
MEM 405.078125 1723479107.1775
MEM 405.078125 1723479107.2873
MEM 405.078125 1723479107.3974
MEM 404.195312 1723479107.5057
MEM 405.078125 1723479107.6146
MEM 405.078125 1723479107.7233
MEM 405.078125 1723479107.8312
MEM 404.195312 1723479107.9404
MEM 405.078125 1723479108.0502
MEM 405.078125 1723479108.1602
MEM 405.078125 1723479108.2674
MEM 405.078125 1723479108.3749
MEM 405.078125 1723479108.4842
MEM 405.078125 1723479108.5935
MEM 405.078125 1723479108.7024
MEM 405.078125 1723479108.8116
MEM 405.078125 1723479108.9193
MEM 405.078125 1723479109.0288
MEM 405.078125 1723479109.1386
MEM 405.078125 1723479109.2452
MEM 405.078125 1723479109.3537
MEM 404.195312 1723479109.4630
MEM 405.078125 1723479109.5719
MEM 405.078125 1723479109.6833
MEM 405.078125 1723479109.7922
MEM 404.195312 1723479109.9028
MEM 405.078125 1723479110.0120
MEM 405.078125 1723479110.1199
MEM 404.195312 1723479110.2288
MEM 405.078125 1723479110.3371
MEM 405.078125 1723479110.4466
MEM 405.078125 1723479110.5552
MEM 405.078125 1723479110.6639
MEM 405.078125 1723479110.7738
MEM 405.078125 1723479110.8844
MEM 405.078125 1723479110.9945
MEM 405.078125 1723479111.1031
MEM 405.078125 1723479111.2108
MEM 405.078125 1723479111.3202
MEM 405.078125 1723479111.4283
MEM 405.078125 1723479111.5384
MEM 405.078125 1723479111.6457
MEM 405.078125 1723479111.7545
MEM 405.078125 1723479111.8640
MEM 405.078125 1723479111.9730
MEM 405.078125 1723479112.0809
MEM 405.078125 1723479112.1894
MEM 405.078125 1723479112.2990
MEM 405.078125 1723479112.4082
MEM 405.078125 1723479112.5163
MEM 404.195312 1723479112.6254
MEM 405.078125 1723479112.7350
MEM 405.078125 1723479112.8438
MEM 405.078125 1723479112.9532
MEM 405.078125 1723479113.0617
MEM 405.078125 1723479113.1716
MEM 405.078125 1723479113.2820
MEM 405.078125 1723479113.3900
MEM 405.078125 1723479113.4988
MEM 405.078125 1723479113.6067
MEM 405.078125 1723479113.7149
MEM 405.078125 1723479113.8241
MEM 405.078125 1723479113.9338
MEM 405.078125 1723479114.0431
MEM 405.078125 1723479114.1533
MEM 405.078125 1723479114.2616
MEM 405.078125 1723479114.3704
MEM 405.078125 1723479114.4806
MEM 405.078125 1723479114.5885
MEM 404.195312 1723479114.6968
MEM 405.078125 1723479114.8059
MEM 405.078125 1723479114.9141
MEM 405.078125 1723479115.0229
MEM 405.078125 1723479115.1341
MEM 405.078125 1723479115.2434
MEM 405.078125 1723479115.3533
MEM 405.078125 1723479115.4616
MEM 405.078125 1723479115.5693
MEM 405.078125 1723479115.6785
MEM 405.078125 1723479115.7863
MEM 405.078125 1723479115.8963
MEM 405.078125 1723479116.0045
MEM 405.078125 1723479116.1127
MEM 405.078125 1723479116.2231
MEM 405.078125 1723479116.3309
MEM 405.078125 1723479116.4408
MEM 405.078125 1723479116.5488
MEM 405.078125 1723479116.6585
MEM 405.078125 1723479116.7678
MEM 405.078125 1723479116.8765
MEM 405.078125 1723479116.9848
MEM 405.078125 1723479117.0936
MEM 405.078125 1723479117.2027
MEM 405.078125 1723479117.3125
MEM 404.195312 1723479117.4233
MEM 405.078125 1723479117.5330
MEM 405.078125 1723479117.6424
MEM 405.078125 1723479117.7510
MEM 404.195312 1723479117.8593
MEM 405.078125 1723479117.9682
MEM 405.078125 1723479118.0773
MEM 405.078125 1723479118.1877
MEM 405.078125 1723479118.2955
MEM 405.078125 1723479118.4043
MEM 405.078125 1723479118.5148
MEM 405.078125 1723479118.6236
MEM 405.078125 1723479118.7329
MEM 405.078125 1723479118.8400
MEM 405.078125 1723479118.9490
MEM 405.078125 1723479119.0574
MEM 405.078125 1723479119.1671
MEM 405.078125 1723479119.2770
MEM 405.078125 1723479119.3845
MEM 405.078125 1723479119.4948
MEM 404.195312 1723479119.6050
MEM 405.078125 1723479119.7151
MEM 405.078125 1723479119.8228
MEM 405.078125 1723479119.9314
MEM 405.078125 1723479120.0392
MEM 405.078125 1723479120.1489
MEM 405.078125 1723479120.2578
